121,52091,197840,-400.00,-968.00,-4.00,140.00,-30.00,-137.00
121,52267,198017,-396.00,-976.00,8.00,141.00,-29.00,-143.00
121,52441,198191,-396.00,-968.00,4.00,138.00,-28.00,-140.00
120,52616,198366,-408.00,-976.00,4.00,140.00,-30.00,-137.00
122,52791,198540,-396.00,-972.00,-4.00,141.00,-30.00,-138.00
121,52967,198716,-400.00,-968.00,-4.00,142.00,-26.00,-140.00
121,53142,198891,-400.00,-968.00,-4.00,143.00,-30.00,-137.00
120,53316,199067,-412.00,-964.00,0.00,141.00,-27.00,-140.00
120,53492,199241,-400.00,-972.00,-4.00,142.00,-29.00,-139.00
121,53666,199417,-404.00,-976.00,0.00,140.00,-26.00,-140.00
121,53842,199591,-404.00,-972.00,-4.00,139.00,-27.00,-138.00
121,54017,199768,-396.00,-968.00,0.00,142.00,-28.00,-141.00
121,54192,199942,-400.00,-988.00,0.00,142.00,-28.00,-139.00
120,54366,200117,-400.00,-980.00,0.00,141.00,-31.00,-138.00
120,54541,200291,-400.00,-972.00,8.00,138.00,-28.00,-140.00
121,54716,200466,-404.00,-972.00,-4.00,140.00,-27.00,-139.00
121,54891,200642,-392.00,-980.00,0.00,141.00,-27.00,-140.00
121,55065,200816,-404.00,-968.00,4.00,142.00,-30.00,-141.00
121,55241,200991,-400.00,-980.00,-4.00,141.00,-25.00,-139.00
121,55415,201166,-396.00,-976.00,4.00,139.00,-29.00,-138.00
121,55590,201341,-408.00,-972.00,-4.00,141.00,-26.00,-141.00
121,55767,201517,-400.00,-984.00,-4.00,141.00,-27.00,-137.00
119,55941,201693,-408.00,-976.00,0.00,142.00,-25.00,-140.00
119,56116,201867,-408.00,-972.00,0.00,139.00,-26.00,-140.00
119,56290,202042,-388.00,-976.00,0.00,141.00,-26.00,-141.00
120,56465,202216,-404.00,-968.00,0.00,140.00,-29.00,-137.00
121,56639,202391,-404.00,-980.00,4.00,142.00,-29.00,-138.00
120,56814,202565,-404.00,-972.00,0.00,141.00,-31.00,-137.00
119,56988,202740,-400.00,-976.00,4.00,140.00,-24.00,-138.00
121,57162,202914,-400.00,-968.00,0.00,143.00,-27.00,-137.00
121,57337,203089,-396.00,-972.00,4.00,141.00,-26.00,-141.00
121,57512,203264,-400.00,-972.00,-4.00,139.00,-26.00,-141.00
120,57689,203440,-400.00,-972.00,-4.00,139.00,-26.00,-138.00
121,57864,203615,-404.00,-972.00,-4.00,140.00,-30.00,-140.00
120,58039,203791,-404.00,-976.00,0.00,139.00,-28.00,-139.00
120,58213,203965,-404.00,-968.00,8.00,139.00,-26.00,-141.00
120,58389,204140,-404.00,-972.00,-4.00,142.00,-29.00,-140.00
120,58563,204316,-392.00,-980.00,0.00,139.00,-29.00,-138.00
120,58739,204490,-404.00,-968.00,-4.00,140.00,-28.00,-139.00
121,58913,204666,-404.00,-968.00,0.00,140.00,-27.00,-138.00
121,59087,204840,-400.00,-968.00,4.00,140.00,-28.00,-138.00
120,59262,205016,-400.00,-976.00,4.00,143.00,-26.00,-139.00
122,59437,205190,-400.00,-972.00,4.00,140.00,-29.00,-140.00
121,59612,205365,-396.00,-980.00,0.00,139.00,-28.00,-138.00
121,59787,205539,-404.00,-972.00,-8.00,139.00,-26.00,-140.00
121,59962,205715,-400.00,-968.00,0.00,140.00,-26.00,-140.00
121,60136,205889,-392.00,-972.00,4.00,141.00,-25.00,-140.00
120,60313,206064,-396.00,-976.00,-12.00,140.00,-28.00,-142.00
120,60487,206240,-392.00,-980.00,0.00,139.00,-26.00,-140.00
120,60662,206415,-400.00,-972.00,4.00,141.00,-26.00,-141.00
120,60836,206589,-400.00,-976.00,0.00,141.00,-28.00,-139.00
120,61010,206765,-400.00,-972.00,8.00,142.00,-27.00,-142.00
122,61186,206939,-400.00,-980.00,0.00,140.00,-30.00,-138.00
121,61361,207114,-396.00,-972.00,-8.00,142.00,-27.00,-138.00
121,61536,207289,-400.00,-976.00,8.00,138.00,-25.00,-138.00
120,61710,207464,-400.00,-964.00,0.00,139.00,-26.00,-138.00
121,61885,207638,-400.00,-972.00,4.00,141.00,-28.00,-138.00
120,62059,207813,-392.00,-984.00,4.00,142.00,-29.00,-138.00
120,62234,207987,-408.00,-968.00,4.00,142.00,-23.00,-140.00
121,62408,208162,-404.00,-968.00,4.00,140.00,-28.00,-139.00
120,62584,208337,-400.00,-972.00,-4.00,138.00,-26.00,-140.00
120,62758,208513,-396.00,-972.00,0.00,138.00,-26.00,-139.00
121,62932,208688,-400.00,-968.00,0.00,142.00,-29.00,-141.00
121,63109,208862,-400.00,-960.00,-8.00,137.00,-29.00,-138.00
120,84968,230730,-1128.00,-196.00,32.00,48.00,-35.00,-128.00
119,85144,230906,-1068.00,-128.00,32.00,45.00,-37.00,-126.00
121,85319,231081,-1072.00,-128.00,28.00,48.00,-38.00,-126.00
121,85495,231258,-1060.00,-132.00,28.00,47.00,-37.00,-128.00
120,85670,231434,-1064.00,-132.00,24.00,47.00,-38.00,-129.00
120,85847,231609,-1060.00,-132.00,28.00,48.00,-37.00,-128.00
120,86022,231785,-1060.00,-128.00,20.00,46.00,-37.00,-127.00
120,86198,231960,-1060.00,-128.00,24.00,46.00,-36.00,-126.00
119,86373,232136,-1072.00,-164.00,16.00,45.00,-36.00,-128.00
119,86548,232311,-1064.00,-144.00,36.00,47.00,-37.00,-128.00
119,86724,232487,-1056.00,-132.00,32.00,46.00,-39.00,-124.00
121,86899,232663,-1052.00,-136.00,24.00,48.00,-38.00,-127.00
120,87075,232839,-1056.00,-132.00,32.00,47.00,-36.00,-126.00
118,87250,233014,-1056.00,-128.00,24.00,46.00,-36.00,-125.00
120,87427,233190,-1060.00,-128.00,28.00,48.00,-36.00,-126.00
119,87602,233365,-1060.00,-132.00,24.00,48.00,-36.00,-125.00
121,87778,233541,-1068.00,-128.00,28.00,45.00,-35.00,-125.00
120,87953,233716,-1068.00,-132.00,32.00,47.00,-39.00,-127.00
119,88129,233892,-1060.00,-136.00,28.00,46.00,-38.00,-126.00
119,88304,234068,-1060.00,-132.00,24.00,46.00,-38.00,-126.00
120,88480,234244,-1064.00,-128.00,20.00,46.00,-39.00,-124.00
121,88655,234420,-1056.00,-128.00,24.00,46.00,-37.00,-124.00
119,88832,234595,-1056.00,-124.00,32.00,48.00,-35.00,-127.00
120,89007,234771,-1056.00,-128.00,24.00,47.00,-34.00,-127.00
119,89182,234946,-1056.00,-128.00,24.00,49.00,-39.00,-125.00
120,89358,235122,-1060.00,-132.00,28.00,45.00,-39.00,-128.00
120,89533,235297,-1052.00,-132.00,24.00,44.00,-37.00,-126.00
119,89709,235473,-1064.00,-136.00,32.00,47.00,-37.00,-125.00
120,89884,235649,-1060.00,-132.00,28.00,45.00,-37.00,-126.00
121,90060,235825,-1060.00,-136.00,32.00,45.00,-36.00,-125.00
119,90235,236000,-1060.00,-124.00,32.00,47.00,-34.00,-126.00
120,90412,236176,-1064.00,-132.00,24.00,47.00,-39.00,-129.00
119,90587,236351,-1060.00,-132.00,24.00,46.00,-38.00,-123.00
120,90763,236527,-1064.00,-132.00,28.00,46.00,-38.00,-128.00
119,90938,236703,-1064.00,-140.00,28.00,47.00,-38.00,-126.00
121,91114,236878,-1072.00,-132.00,28.00,49.00,-36.00,-128.00
120,91289,237054,-1060.00,-124.00,32.00,45.00,-37.00,-125.00
121,91464,237230,-1052.00,-132.00,32.00,44.00,-35.00,-126.00
